Unnamed: 0,space,seed,hier_ratio,hier_pval,dataset,feature,n_subjects,source_file,n_subjects_plot,n_subjects_label,num_classes
36,Raw,9,3.9527919309321,0.0,motor,entropy,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n4_10_entropyclasses.csv,4.0,4,10
37,Trait_LDA,9,6.16539992783985,0.0,motor,entropy,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n4_10_entropyclasses.csv,4.0,4,10
38,State_LDA,9,1.0548026940076096,0.0,motor,entropy,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n4_10_entropyclasses.csv,4.0,4,10
39,Joint_LDA,9,2.606054706532874,0.0,motor,entropy,4,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n4_10_entropyclasses.csv,4.0,4,10
0,Raw,0,3.264889568806012,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
1,Trait_LDA,0,3.852981205543477,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
2,State_LDA,0,1.4893339032214343,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
3,Joint_LDA,0,3.714967797847844,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
4,Raw,1,3.4368318031063256,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
5,Trait_LDA,1,4.195257968281146,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
6,State_LDA,1,1.501715553662974,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
7,Joint_LDA,1,4.1092466671107095,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
8,Raw,2,3.5231536226797977,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
9,Trait_LDA,2,4.201611382848782,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
10,State_LDA,2,1.5225547233311354,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
11,Joint_LDA,2,4.102009108919535,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
12,Raw,3,3.685246978640661,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
13,Trait_LDA,3,4.235614896400309,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
14,State_LDA,3,1.5424652397219367,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
15,Joint_LDA,3,4.1305763720561774,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
16,Raw,4,3.5184605440336343,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
17,Trait_LDA,4,4.213110952335586,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
18,State_LDA,4,1.5644071685100576,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
19,Joint_LDA,4,4.035718904841309,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
20,Raw,5,3.4773188600851768,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
21,Trait_LDA,5,4.059111539847565,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
22,State_LDA,5,1.549655118345536,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
23,Joint_LDA,5,3.97015086092158,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
24,Raw,6,3.801351153565951,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
25,Trait_LDA,6,4.320492520109042,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
26,State_LDA,6,1.660328586327455,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
27,Joint_LDA,6,4.157931455076539,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
28,Raw,7,3.720518763364931,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
29,Trait_LDA,7,4.209151449998783,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
30,State_LDA,7,1.6175030910882071,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
31,Joint_LDA,7,4.151320813259103,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
32,Raw,8,3.537418864343746,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
33,Trait_LDA,8,4.113277446613657,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
34,State_LDA,8,1.521183851088007,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
35,Joint_LDA,8,3.949547125726955,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
36,Raw,9,3.5359711947928245,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
37,Trait_LDA,9,4.202461374312982,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
38,State_LDA,9,1.4986880822140245,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
39,Joint_LDA,9,4.026391677283582,0.0,motor,entropy,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/entropy/hierarchy/hierarchy_results_n20_10_entropyclasses.csv,20.0,20,10
0,Raw,0,3.4193722288727217,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
1,Trait_LDA,0,4.339450413152219,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
2,State_LDA,0,1.5160456962679505,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
3,Joint_LDA,0,4.593271905250738,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
4,Raw,1,3.4759143675556463,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
5,Trait_LDA,1,4.666863862262659,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
6,State_LDA,1,1.575650978024983,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
7,Joint_LDA,1,4.699268198288336,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
8,Raw,2,3.610873067941368,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
9,Trait_LDA,2,5.015620878711637,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
10,State_LDA,2,1.670329864173073,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
11,Joint_LDA,2,5.319596130275954,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
12,Raw,3,3.6842729055090833,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
13,Trait_LDA,3,4.799904166381169,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
14,State_LDA,3,1.8962793851537352,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
15,Joint_LDA,3,5.098734258439915,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
16,Raw,4,3.497152220475375,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
17,Trait_LDA,4,4.544367036082698,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
18,State_LDA,4,1.5782534930443777,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
19,Joint_LDA,4,4.8831428348339685,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
20,Raw,5,3.404927335344644,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
21,Trait_LDA,5,4.652886910204391,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
22,State_LDA,5,1.5917741899542268,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
23,Joint_LDA,5,4.934771234547118,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
24,Raw,6,3.652860216620532,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
25,Trait_LDA,6,4.903612186061295,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
26,State_LDA,6,1.9940262734640095,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
27,Joint_LDA,6,5.154534979024724,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
28,Raw,7,3.857071505852929,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
29,Trait_LDA,7,5.339099563277133,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
30,State_LDA,7,1.7499325955109868,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
31,Joint_LDA,7,5.267645258052118,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
32,Raw,8,3.8731221734292647,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
33,Trait_LDA,8,5.038267640189348,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
34,State_LDA,8,1.6017680736546789,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
35,Joint_LDA,8,5.122635334338194,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
36,Raw,9,3.9602867207937087,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
37,Trait_LDA,9,5.467487535328652,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
38,State_LDA,9,1.9842687032322477,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
39,Joint_LDA,9,5.307072077038329,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_6classes.csv,20.0,20,6
0,Raw,0,2.538930998305569,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
1,Trait_LDA,0,3.180411988391849,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
2,State_LDA,0,1.3883218426717503,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
3,Joint_LDA,0,2.6809895922555547,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
4,Raw,1,2.528748047198869,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
5,Trait_LDA,1,3.206711902126639,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
6,State_LDA,1,1.3961344414990642,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
7,Joint_LDA,1,2.709436254338765,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
8,Raw,2,2.6345734844369004,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
9,Trait_LDA,2,3.6214450190653,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
10,State_LDA,2,1.4767094350093874,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
11,Joint_LDA,2,2.8588984828909028,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
12,Raw,3,2.602420195767312,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
13,Trait_LDA,3,3.350761150630164,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
14,State_LDA,3,1.4782748261929646,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
15,Joint_LDA,3,2.8961982864874893,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
16,Raw,4,2.567718484231869,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
17,Trait_LDA,4,3.461650897556699,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
18,State_LDA,4,1.4380167001917414,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
19,Joint_LDA,4,2.697029032657812,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
20,Raw,5,2.64480068044806,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
21,Trait_LDA,5,3.408097729359864,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
22,State_LDA,5,1.4316922673523038,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
23,Joint_LDA,5,2.609349965305239,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
24,Raw,6,2.7072951377962573,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
25,Trait_LDA,6,3.541557058249416,0.0,motor,psd,20,/home1/amadapur/projects/eeg_trait_state_geometry/results/motor/psd/hierarchy/hierarchy_results_n20_10classes.csv,20.0,20,10
